user_id,timestamp,group,experiment_day,revenue,pre_exp_revenue,purchased,hour_of_day,day_of_week,week_of_exp
109681,2024-01-10 01:18:11,control,10,1279.8,89.69,1,1,2,2
109682,2024-01-04 20:22:37,control,4,692.74,101.21,1,20,3,1
109683,2024-01-10 16:06:27,control,10,0.0,0.0,0,16,2,2
109684,2024-01-02 19:23:28,control,2,1366.68,114.1,1,19,1,1
109685,2024-01-04 19:36:50,control,4,716.04,100.16,1,19,3,1
109686,2024-01-06 12:39:59,control,6,450.34,142.02,1,12,5,1
109687,2024-01-12 16:37:44,control,12,0.0,0.0,0,16,4,2
109688,2024-01-05 05:17:28,control,5,0.0,0.0,0,5,4,1
109689,2024-01-09 11:30:51,control,9,1391.83,77.07,1,11,1,2
109690,2024-01-03 12:30:45,control,3,1064.42,111.41,1,12,2,1
109691,2024-01-02 15:49:56,control,2,254.77,43.0,1,15,1,1
109692,2024-01-10 04:23:15,control,10,566.13,64.14,1,4,2,2
109693,2024-01-06 23:53:08,control,6,0.0,0.0,0,23,5,1
109694,2024-01-02 21:53:56,control,2,778.2,97.27,1,21,1,1
109695,2024-01-11 11:16:22,control,11,1677.55,112.75,1,11,3,2
109696,2024-01-11 20:32:33,control,11,459.88,38.31,1,20,3,2
109697,2024-01-01 11:40:48,control,1,2173.28,99.53,1,11,0,1
109698,2024-01-03 19:46:01,control,3,637.35,63.06,1,19,2,1
109699,2024-01-11 19:05:36,control,11,532.49,60.81,1,19,3,2
109700,2024-01-11 13:53:32,control,11,1131.22,155.66,1,13,3,2
109701,2024-01-01 16:14:43,control,1,1173.82,148.86,1,16,0,1
109702,2024-01-02 19:57:14,control,2,1032.55,62.91,1,19,1,1
109703,2024-01-05 11:19:57,control,5,0.0,0.0,0,11,4,1
109704,2024-01-02 18:06:34,control,2,963.58,104.93,1,18,1,1
109705,2024-01-03 13:53:28,control,3,470.09,27.66,1,13,2,1
109706,2024-01-01 11:06:56,control,1,524.99,36.18,1,11,0,1
109707,2024-01-02 19:32:17,control,2,0.0,0.0,0,19,1,1
109708,2024-01-08 11:50:19,control,8,0.0,0.0,0,11,0,2
109709,2024-01-08 06:34:27,control,8,0.0,0.0,0,6,0,2
109710,2024-01-07 11:35:01,control,7,581.6,66.87,1,11,6,1
109711,2024-01-10 14:57:07,control,10,0.0,0.0,0,14,2,2
109712,2024-01-09 19:45:32,control,9,505.03,56.68,1,19,1,2
109713,2024-01-09 14:09:21,control,9,0.0,0.0,0,14,1,2
109714,2024-01-13 20:09:22,control,13,0.0,0.0,0,20,5,2
109715,2024-01-08 17:22:58,control,8,1299.55,70.19,1,17,0,2
109716,2024-01-04 21:38:47,control,4,1255.69,135.52,1,21,3,1
109717,2024-01-01 16:59:56,control,1,618.68,67.3,1,16,0,1
109718,2024-01-09 14:17:02,control,9,772.69,109.55,1,14,1,2
109719,2024-01-02 17:35:10,control,2,0.0,0.0,0,17,1,1
109720,2024-01-06 11:47:11,control,6,983.46,79.64,1,11,5,1
109721,2024-01-12 17:57:28,control,12,0.0,0.0,0,17,4,2
109722,2024-01-04 19:12:13,control,4,0.0,0.0,0,19,3,1
109723,2024-01-07 11:23:47,control,7,778.67,155.44,1,11,6,1
109724,2024-01-11 20:27:51,control,11,363.76,48.73,1,20,3,2
109725,2024-01-13 00:47:53,control,13,735.51,143.21,1,0,5,2
109726,2024-01-10 11:55:01,control,10,0.0,0.0,0,11,2,2
109727,2024-01-13 17:55:22,control,13,812.84,89.11,1,17,5,2
109728,2024-01-02 14:43:51,control,2,1188.93,53.57,1,14,1,1
109729,2024-01-09 09:35:29,control,9,638.85,57.67,1,9,1,2
109730,2024-01-13 16:56:22,control,13,0.0,0.0,0,16,5,2
109731,2024-01-06 13:52:14,control,6,452.05,94.12,1,13,5,1
109732,2024-01-04 07:55:20,control,4,630.41,34.35,1,7,3,1
109733,2024-01-03 20:53:33,control,3,0.0,0.0,0,20,2,1
109734,2024-01-02 17:24:45,control,2,866.79,95.59,1,17,1,1
109735,2024-01-13 20:32:43,control,13,579.6,86.67,1,20,5,2
109736,2024-01-05 16:41:52,control,5,476.16,85.47,1,16,4,1
109737,2024-01-05 21:22:56,control,5,361.0,46.71,1,21,4,1
109738,2024-01-04 20:05:40,control,4,516.92,61.08,1,20,3,1
109739,2024-01-08 10:01:26,control,8,1086.64,38.08,1,10,0,2
109740,2024-01-04 10:09:51,control,4,0.0,0.0,0,10,3,1
109741,2024-01-08 07:07:32,control,8,486.95,29.51,1,7,0,2
109742,2024-01-10 17:48:54,control,10,512.64,44.25,1,17,2,2
109743,2024-01-03 13:41:29,control,3,1032.33,114.08,1,13,2,1
109744,2024-01-10 16:33:07,control,10,733.65,65.63,1,16,2,2
109745,2024-01-10 22:00:43,control,10,0.0,0.0,0,22,2,2
109746,2024-01-01 14:03:37,control,1,0.0,0.0,0,14,0,1
109747,2024-01-05 02:05:57,control,5,0.0,0.0,0,2,4,1
109748,2024-01-08 18:17:05,control,8,0.0,0.0,0,18,0,2
109749,2024-01-06 14:37:16,control,6,0.0,0.0,0,14,5,1
109750,2024-01-02 12:30:23,control,2,335.99,44.77,1,12,1,1
109751,2024-01-09 18:56:08,control,9,0.0,0.0,0,18,1,2
109752,2024-01-10 12:37:29,control,10,0.0,0.0,0,12,2,2
109753,2024-01-05 12:01:21,control,5,982.59,101.53,1,12,4,1
109754,2024-01-06 10:12:00,control,6,1250.57,121.64,1,10,5,1
109755,2024-01-13 10:39:22,control,13,887.65,72.07,1,10,5,2
109756,2024-01-11 18:02:13,control,11,506.85,98.59,1,18,3,2
109757,2024-01-09 09:00:21,control,9,0.0,0.0,0,9,1,2
109758,2024-01-07 18:07:38,control,7,1018.47,114.23,1,18,6,1
109759,2024-01-13 23:07:43,control,13,1066.96,120.18,1,23,5,2
109760,2024-01-09 08:32:14,control,9,813.94,89.83,1,8,1,2
109761,2024-01-11 15:28:55,control,11,0.0,0.0,0,15,3,2
109762,2024-01-09 10:29:42,control,9,780.11,76.85,1,10,1,2
109763,2024-01-05 23:26:39,control,5,0.0,0.0,0,23,4,1
109764,2024-01-05 18:20:27,control,5,1064.91,72.7,1,18,4,1
109765,2024-01-10 19:36:22,control,10,1023.05,209.36,1,19,2,2
109766,2024-01-13 00:54:34,control,13,770.49,63.22,1,0,5,2
109767,2024-01-02 18:53:19,control,2,744.78,60.51,1,18,1,1
109768,2024-01-12 20:04:25,control,12,0.0,0.0,0,20,4,2
109769,2024-01-12 14:52:52,control,12,0.0,0.0,0,14,4,2
109770,2024-01-02 12:38:32,control,2,526.03,68.64,1,12,1,1
109771,2024-01-02 12:20:35,control,2,982.65,121.0,1,12,1,1
109772,2024-01-10 17:31:58,control,10,0.0,0.0,0,17,2,2
109773,2024-01-12 19:10:56,control,12,0.0,0.0,0,19,4,2
109774,2024-01-06 12:19:42,control,6,743.98,94.29,1,12,5,1
109775,2024-01-09 23:15:12,control,9,0.0,0.0,0,23,1,2
109776,2024-01-07 12:25:19,control,7,1026.3,84.91,1,12,6,1
109777,2024-01-05 12:27:35,control,5,1130.02,85.27,1,12,4,1
109778,2024-01-07 12:10:36,control,7,0.0,0.0,0,12,6,1
109779,2024-01-03 18:49:15,control,3,0.0,0.0,0,18,2,1
109780,2024-01-06 17:39:25,control,6,0.0,0.0,0,17,5,1
109781,2024-01-07 14:47:28,control,7,369.05,36.83,1,14,6,1
109782,2024-01-14 11:17:51,control,14,1688.11,143.67,1,11,6,2
109783,2024-01-08 07:48:14,control,8,0.0,0.0,0,7,0,2
109784,2024-01-04 18:17:17,control,4,1186.5,136.9,1,18,3,1
109785,2024-01-10 12:09:08,control,10,1110.62,106.13,1,12,2,2
109786,2024-01-10 16:30:35,control,10,1003.44,111.42,1,16,2,2
109787,2024-01-03 19:23:15,control,3,655.13,47.06,1,19,2,1
109788,2024-01-07 17:35:06,control,7,723.8,67.99,1,17,6,1
109789,2024-01-01 19:16:23,control,1,1196.03,121.84,1,19,0,1
109790,2024-01-01 17:38:47,control,1,0.0,0.0,0,17,0,1
109791,2024-01-14 19:42:19,control,14,464.16,62.67,1,19,6,2
109792,2024-01-08 02:08:30,control,8,632.89,79.91,1,2,0,2
109793,2024-01-09 17:14:13,control,9,1035.6,67.65,1,17,1,2
109794,2024-01-13 10:37:57,control,13,508.4,75.59,1,10,5,2
109795,2024-01-10 23:49:02,control,10,685.85,50.9,1,23,2,2
109796,2024-01-12 20:48:01,control,12,724.98,83.41,1,20,4,2
109797,2024-01-10 23:14:58,control,10,474.88,119.68,1,23,2,2
109798,2024-01-03 18:31:09,control,3,243.64,37.72,1,18,2,1
109799,2024-01-09 20:32:39,control,9,471.64,48.95,1,20,1,2
109800,2024-01-02 13:46:36,control,2,860.87,136.01,1,13,1,1
109801,2024-01-13 11:10:46,control,13,956.45,98.55,1,11,5,2
109802,2024-01-03 12:26:30,control,3,960.13,52.88,1,12,2,1
109803,2024-01-13 09:03:28,control,13,0.0,0.0,0,9,5,2
109804,2024-01-04 14:09:47,control,4,0.0,0.0,0,14,3,1
109805,2024-01-02 23:48:20,control,2,514.46,60.71,1,23,1,1
109806,2024-01-10 22:36:57,control,10,0.0,0.0,0,22,2,2
109807,2024-01-14 20:31:42,control,14,0.0,0.0,0,20,6,2
109808,2024-01-09 00:14:48,control,9,1164.41,37.57,1,0,1,2
109809,2024-01-05 18:21:20,control,5,910.74,60.03,1,18,4,1
109810,2024-01-13 07:29:24,control,13,0.0,0.0,0,7,5,2
109811,2024-01-04 18:31:15,control,4,613.03,44.01,1,18,3,1
109812,2024-01-02 16:53:16,control,2,1255.09,68.51,1,16,1,1
109813,2024-01-04 11:45:22,control,4,1972.38,215.19,1,11,3,1
109814,2024-01-10 13:18:59,control,10,781.43,74.37,1,13,2,2
109815,2024-01-07 09:00:11,control,7,0.0,0.0,0,9,6,1
109816,2024-01-04 00:48:55,control,4,493.29,65.21,1,0,3,1
109817,2024-01-05 15:00:46,control,5,1157.34,70.11,1,15,4,1
109818,2024-01-02 16:30:50,control,2,1291.71,86.44,1,16,1,1
109819,2024-01-04 01:36:23,control,4,604.81,79.42,1,1,3,1
109820,2024-01-07 12:26:40,control,7,0.0,0.0,0,12,6,1
109821,2024-01-01 13:16:48,control,1,0.0,0.0,0,13,0,1
109822,2024-01-06 10:09:50,control,6,0.0,0.0,0,10,5,1
109823,2024-01-13 17:44:38,control,13,1113.81,94.12,1,17,5,2
109824,2024-01-14 04:14:03,control,14,971.21,71.22,1,4,6,2
109825,2024-01-12 18:22:01,control,12,714.12,97.92,1,18,4,2
109826,2024-01-05 12:51:25,control,5,1124.94,77.65,1,12,4,1
109827,2024-01-13 20:36:01,control,13,0.0,0.0,0,20,5,2
109828,2024-01-12 09:48:25,control,12,588.15,35.47,1,9,4,2
109829,2024-01-06 05:26:04,control,6,761.41,67.23,1,5,5,1
109830,2024-01-11 11:36:21,control,11,333.4,37.57,1,11,3,2
109831,2024-01-02 16:02:24,control,2,0.0,0.0,0,16,1,1
109832,2024-01-10 08:25:20,control,10,1349.76,302.03,1,8,2,2
109833,2024-01-10 15:03:17,control,10,0.0,0.0,0,15,2,2
109834,2024-01-03 16:44:04,control,3,0.0,0.0,0,16,2,1
109835,2024-01-02 10:14:54,control,2,0.0,0.0,0,10,1,1
109836,2024-01-06 17:03:45,control,6,636.88,75.22,1,17,5,1
109837,2024-01-14 20:37:13,control,14,849.39,127.47,1,20,6,2
109838,2024-01-06 10:55:46,control,6,528.19,45.29,1,10,5,1
109839,2024-01-14 15:53:51,control,14,0.0,0.0,0,15,6,2
109840,2024-01-12 16:05:06,control,12,0.0,0.0,0,16,4,2
109841,2024-01-02 11:45:24,control,2,1003.59,101.3,1,11,1,1
109842,2024-01-04 20:39:21,control,4,852.2,70.63,1,20,3,1
109843,2024-01-06 20:52:06,control,6,622.94,92.37,1,20,5,1
109844,2024-01-11 16:24:27,control,11,775.37,97.77,1,16,3,2
109845,2024-01-02 13:17:44,control,2,687.35,80.03,1,13,1,1
109846,2024-01-07 15:23:32,control,7,1300.7,75.81,1,15,6,1
109847,2024-01-03 15:51:28,control,3,0.0,0.0,0,15,2,1
109848,2024-01-05 18:41:40,control,5,1025.39,93.68,1,18,4,1
109849,2024-01-02 16:44:21,control,2,548.07,57.57,1,16,1,1
109850,2024-01-09 14:58:45,control,9,1114.96,48.25,1,14,1,2
109851,2024-01-05 19:13:08,control,5,1237.49,69.34,1,19,4,1
109852,2024-01-07 18:56:47,control,7,0.0,0.0,0,18,6,1
109853,2024-01-05 11:48:51,control,5,1515.57,103.27,1,11,4,1
109854,2024-01-07 18:35:55,control,7,873.66,100.8,1,18,6,1
109855,2024-01-11 14:49:17,control,11,1359.15,135.03,1,14,3,2
109856,2024-01-05 00:19:42,control,5,1628.05,199.06,1,0,4,1
109857,2024-01-08 09:49:44,control,8,0.0,0.0,0,9,0,2
109858,2024-01-11 14:35:33,control,11,574.82,60.84,1,14,3,2
109859,2024-01-08 18:07:51,control,8,378.77,38.02,1,18,0,2
109860,2024-01-09 19:36:31,control,9,1251.35,67.22,1,19,1,2
109861,2024-01-10 06:25:36,control,10,376.51,26.82,1,6,2,2
109862,2024-01-10 11:19:50,control,10,331.67,32.96,1,11,2,2
109863,2024-01-04 18:27:59,control,4,456.28,32.86,1,18,3,1
109864,2024-01-04 12:18:20,control,4,0.0,0.0,0,12,3,1
109865,2024-01-07 18:37:07,control,7,865.42,92.56,1,18,6,1
109866,2024-01-09 20:01:31,control,9,459.02,63.46,1,20,1,2
109867,2024-01-02 20:40:01,control,2,345.84,23.38,1,20,1,1
109868,2024-01-01 16:06:32,control,1,0.0,0.0,0,16,0,1
109869,2024-01-04 17:32:34,control,4,768.17,101.21,1,17,3,1
109870,2024-01-06 02:14:08,control,6,0.0,0.0,0,2,5,1
109871,2024-01-03 17:27:03,control,3,545.9,59.26,1,17,2,1
109872,2024-01-05 14:07:51,control,5,0.0,0.0,0,14,4,1
109873,2024-01-14 18:16:07,control,14,0.0,0.0,0,18,6,2
109874,2024-01-09 20:14:26,control,9,653.28,46.78,1,20,1,2
109875,2024-01-08 09:14:18,control,8,1322.39,77.11,1,9,0,2
109876,2024-01-03 15:07:16,control,3,2078.26,105.8,1,15,2,1
109877,2024-01-06 13:57:04,control,6,0.0,0.0,0,13,5,1
109878,2024-01-11 17:53:56,control,11,0.0,0.0,0,17,3,2
109879,2024-01-06 08:21:43,control,6,682.91,91.66,1,8,5,1
109880,2024-01-01 17:55:33,control,1,834.49,121.99,1,17,0,1
109881,2024-01-04 10:21:52,control,4,743.31,44.76,1,10,3,1
109882,2024-01-09 07:59:32,control,9,1013.78,83.29,1,7,1,2
109883,2024-01-09 19:22:51,control,9,2142.73,116.36,1,19,1,2
109884,2024-01-14 18:33:49,control,14,342.17,26.98,1,18,6,2
109885,2024-01-03 14:58:35,control,3,601.25,125.8,1,14,2,1
109886,2024-01-08 10:35:08,control,8,0.0,0.0,0,10,0,2
109887,2024-01-08 18:18:58,control,8,0.0,0.0,0,18,0,2
109888,2024-01-02 17:48:23,control,2,0.0,0.0,0,17,1,1
109889,2024-01-01 16:20:43,control,1,1023.4,156.46,1,16,0,1
109890,2024-01-09 07:58:50,control,9,0.0,0.0,0,7,1,2
109891,2024-01-07 15:15:52,control,7,1863.64,194.45,1,15,6,1
109892,2024-01-03 11:53:49,control,3,890.41,105.59,1,11,2,1
109893,2024-01-05 12:27:36,control,5,336.98,44.49,1,12,4,1
109894,2024-01-03 20:14:13,control,3,0.0,0.0,0,20,2,1
109895,2024-01-03 18:21:31,control,3,2116.99,138.59,1,18,2,1
109896,2024-01-10 16:13:13,control,10,0.0,0.0,0,16,2,2
109897,2024-01-09 12:17:12,control,9,0.0,0.0,0,12,1,2
109898,2024-01-04 04:32:40,control,4,0.0,0.0,0,4,3,1
109899,2024-01-02 13:08:15,control,2,0.0,0.0,0,13,1,1
109900,2024-01-11 09:15:06,control,11,0.0,0.0,0,9,3,2
109901,2024-01-09 15:46:17,control,9,774.96,41.28,1,15,1,2
109902,2024-01-04 07:56:15,control,4,639.1,94.26,1,7,3,1
109903,2024-01-03 16:27:25,control,3,0.0,0.0,0,16,2,1
109904,2024-01-14 17:29:42,control,14,299.72,58.29,1,17,6,2
109905,2024-01-09 18:21:47,control,9,1053.74,175.22,1,18,1,2
109906,2024-01-12 11:03:31,control,12,0.0,0.0,0,11,4,2
109907,2024-01-14 03:15:43,control,14,374.17,88.9,1,3,6,2
109908,2024-01-04 07:31:32,control,4,0.0,0.0,0,7,3,1
109909,2024-01-01 15:00:50,control,1,999.92,58.75,1,15,0,1
109910,2024-01-01 14:15:56,control,1,0.0,0.0,0,14,0,1
109911,2024-01-01 12:20:32,control,1,804.5,79.09,1,12,0,1
109912,2024-01-04 09:38:35,control,4,775.75,63.07,1,9,3,1
109913,2024-01-08 13:59:54,control,8,0.0,0.0,0,13,0,2
109914,2024-01-10 13:55:47,control,10,781.62,99.73,1,13,2,2
109915,2024-01-10 09:49:19,control,10,1074.53,112.05,1,9,2,2
109916,2024-01-10 11:40:16,control,10,1235.95,119.57,1,11,2,2
109917,2024-01-10 17:20:08,control,10,1102.78,106.56,1,17,2,2
109918,2024-01-03 05:20:22,control,3,555.84,59.74,1,5,2,1
109919,2024-01-10 19:41:16,control,10,1025.94,110.91,1,19,2,2
109920,2024-01-01 13:43:26,control,1,0.0,0.0,0,13,0,1
109921,2024-01-01 21:35:21,control,1,546.92,70.75,1,21,0,1
109922,2024-01-07 19:24:59,control,7,613.39,41.26,1,19,6,1
109923,2024-01-05 11:18:45,control,5,1047.01,161.73,1,11,4,1
109924,2024-01-04 09:52:55,control,4,1450.36,106.79,1,9,3,1
109925,2024-01-03 22:58:12,control,3,326.77,43.34,1,22,2,1
109926,2024-01-04 07:10:51,control,4,0.0,0.0,0,7,3,1
109927,2024-01-05 19:11:22,control,5,0.0,0.0,0,19,4,1
109928,2024-01-09 11:13:15,control,9,836.37,48.64,1,11,1,2
109929,2024-01-01 03:57:00,control,1,0.0,0.0,0,3,0,1
109930,2024-01-10 20:39:35,control,10,914.61,96.78,1,20,2,2
109931,2024-01-05 12:10:57,control,5,564.88,71.85,1,12,4,1
109932,2024-01-05 10:55:55,control,5,0.0,0.0,0,10,4,1
109933,2024-01-09 03:11:11,control,9,382.45,36.79,1,3,1,2
109934,2024-01-01 10:28:06,control,1,337.66,56.97,1,10,0,1
109935,2024-01-09 15:35:20,control,9,0.0,0.0,0,15,1,2
109936,2024-01-09 16:44:03,control,9,784.85,88.42,1,16,1,2
109937,2024-01-12 20:05:27,control,12,838.16,215.33,1,20,4,2
109938,2024-01-09 18:33:22,control,9,751.18,80.05,1,18,1,2
109939,2024-01-12 07:54:12,control,12,0.0,0.0,0,7,4,2
109940,2024-01-12 12:39:58,control,12,0.0,0.0,0,12,4,2
109941,2024-01-03 08:43:33,control,3,0.0,0.0,0,8,2,1
109942,2024-01-05 10:31:33,control,5,695.13,67.07,1,10,4,1
109943,2024-01-10 15:12:24,control,10,0.0,0.0,0,15,2,2
109944,2024-01-11 11:50:45,control,11,953.48,82.52,1,11,3,2
109945,2024-01-13 20:40:16,control,13,832.18,40.93,1,20,5,2
109946,2024-01-09 03:36:29,control,9,915.67,84.08,1,3,1,2
109947,2024-01-06 17:47:53,control,6,0.0,0.0,0,17,5,1
109948,2024-01-06 18:25:24,control,6,703.67,107.6,1,18,5,1
109949,2024-01-01 20:06:02,control,1,704.21,118.99,1,20,0,1
109950,2024-01-07 12:16:27,control,7,1523.7,122.77,1,12,6,1
109951,2024-01-08 04:18:57,control,8,490.19,43.58,1,4,0,2
109952,2024-01-12 16:27:18,control,12,0.0,0.0,0,16,4,2
109953,2024-01-11 18:01:54,control,11,0.0,0.0,0,18,3,2
109954,2024-01-14 19:41:00,control,14,567.85,45.51,1,19,6,2
109955,2024-01-05 05:28:41,control,5,0.0,0.0,0,5,4,1
109956,2024-01-13 19:06:20,control,13,1152.58,103.77,1,19,5,2
109957,2024-01-02 11:59:08,control,2,0.0,0.0,0,11,1,1
109958,2024-01-13 17:58:59,control,13,422.18,60.03,1,17,5,2
109959,2024-01-11 18:04:31,control,11,1882.56,145.02,1,18,3,2
109960,2024-01-12 11:42:57,control,12,358.95,32.44,1,11,4,2
109961,2024-01-09 14:17:08,control,9,731.79,108.53,1,14,1,2
109962,2024-01-05 08:24:31,control,5,315.13,38.81,1,8,4,1
109963,2024-01-06 18:31:37,control,6,864.81,64.87,1,18,5,1
109964,2024-01-06 11:40:30,control,6,0.0,0.0,0,11,5,1
109965,2024-01-04 10:17:24,control,4,1117.59,65.72,1,10,3,1
109966,2024-01-05 07:13:10,control,5,755.88,104.32,1,7,4,1
109967,2024-01-03 19:05:31,control,3,1432.64,97.59,1,19,2,1
109968,2024-01-05 15:49:21,control,5,623.39,92.35,1,15,4,1
109969,2024-01-09 10:28:06,control,9,359.98,105.21,1,10,1,2
109970,2024-01-09 20:43:24,control,9,851.52,80.4,1,20,1,2
109971,2024-01-08 18:07:17,control,8,0.0,0.0,0,18,0,2
109972,2024-01-03 15:43:16,control,3,325.61,16.82,1,15,2,1
109973,2024-01-03 20:01:16,control,3,0.0,0.0,0,20,2,1
109974,2024-01-13 20:55:02,control,13,539.95,72.05,1,20,5,2
109975,2024-01-04 12:26:57,control,4,1576.53,137.6,1,12,3,1
109976,2024-01-02 10:38:29,control,2,1060.68,90.28,1,10,1,1
109977,2024-01-07 08:32:23,control,7,0.0,0.0,0,8,6,1
109978,2024-01-01 02:18:39,control,1,0.0,0.0,0,2,0,1
109979,2024-01-05 19:07:53,control,5,293.77,31.99,1,19,4,1
109980,2024-01-12 23:15:41,control,12,585.21,34.89,1,23,4,2
109981,2024-01-04 17:50:35,control,4,919.13,42.56,1,17,3,1
109982,2024-01-10 20:27:59,control,10,823.29,56.48,1,20,2,2
109983,2024-01-07 20:34:38,control,7,0.0,0.0,0,20,6,1
109984,2024-01-05 23:24:03,control,5,748.52,55.3,1,23,4,1
109985,2024-01-12 12:41:44,control,12,892.51,35.18,1,12,4,2
109986,2024-01-09 08:05:16,control,9,0.0,0.0,0,8,1,2
109987,2024-01-05 10:55:35,control,5,0.0,0.0,0,10,4,1
109988,2024-01-05 14:03:40,control,5,0.0,0.0,0,14,4,1
109989,2024-01-13 20:03:06,control,13,967.74,95.57,1,20,5,2
109990,2024-01-09 19:03:58,control,9,1697.5,201.1,1,19,1,2
109991,2024-01-14 10:23:30,control,14,1121.9,134.54,1,10,6,2
109992,2024-01-07 14:18:21,control,7,1719.38,65.7,1,14,6,1
109993,2024-01-08 19:05:19,control,8,556.66,67.65,1,19,0,2
109994,2024-01-05 22:40:15,control,5,362.03,58.39,1,22,4,1
109995,2024-01-06 18:05:38,control,6,713.69,84.41,1,18,5,1
109996,2024-01-09 14:43:02,control,9,685.79,70.14,1,14,1,2
109997,2024-01-05 17:48:10,control,5,1507.38,204.3,1,17,4,1
109998,2024-01-07 17:39:29,control,7,449.37,43.56,1,17,6,1
109999,2024-01-02 11:15:41,control,2,734.46,54.75,1,11,1,1
110000,2024-01-10 13:23:08,control,10,920.93,53.92,1,13,2,2
110001,2024-01-04 15:50:17,control,4,0.0,0.0,0,15,3,1
110002,2024-01-11 17:39:55,control,11,0.0,0.0,0,17,3,2
110003,2024-01-01 20:13:01,control,1,901.09,109.33,1,20,0,1
110004,2024-01-03 07:59:23,control,3,1261.89,103.7,1,7,2,1
110005,2024-01-02 18:11:30,control,2,1562.13,123.15,1,18,1,1
110006,2024-01-01 14:44:10,control,1,773.82,72.35,1,14,0,1
110007,2024-01-04 13:24:37,control,4,520.45,116.11,1,13,3,1
110008,2024-01-08 18:04:41,control,8,0.0,0.0,0,18,0,2
110009,2024-01-10 03:40:47,control,10,460.51,17.34,1,3,2,2
110010,2024-01-11 20:04:19,control,11,1759.72,243.67,1,20,3,2
110011,2024-01-10 14:53:57,control,10,0.0,0.0,0,14,2,2
110012,2024-01-10 02:39:43,control,10,1528.65,111.31,1,2,2,2
110013,2024-01-12 18:32:15,control,12,1049.8,88.64,1,18,4,2
110014,2024-01-10 19:49:56,control,10,283.91,32.39,1,19,2,2
110015,2024-01-12 09:25:02,control,12,0.0,0.0,0,9,4,2
110016,2024-01-06 15:21:14,control,6,879.58,41.5,1,15,5,1
110017,2024-01-03 20:08:54,control,3,555.69,34.91,1,20,2,1
110018,2024-01-05 18:14:34,control,5,0.0,0.0,0,18,4,1
110019,2024-01-09 13:40:04,control,9,1014.78,105.63,1,13,1,2
110020,2024-01-08 10:40:39,control,8,0.0,0.0,0,10,0,2
110021,2024-01-13 18:25:43,control,13,431.06,58.38,1,18,5,2
110022,2024-01-03 20:40:00,control,3,1152.81,84.69,1,20,2,1
110023,2024-01-14 13:05:50,control,14,969.39,118.39,1,13,6,2
110024,2024-01-13 20:48:03,control,13,0.0,0.0,0,20,5,2
110025,2024-01-11 13:40:21,control,11,1062.57,96.57,1,13,3,2
110026,2024-01-03 18:10:50,control,3,796.66,110.25,1,18,2,1
110027,2024-01-06 16:24:23,control,6,0.0,0.0,0,16,5,1
110028,2024-01-05 01:51:52,control,5,817.85,80.39,1,1,4,1
110029,2024-01-12 23:54:39,control,12,0.0,0.0,0,23,4,2
110030,2024-01-14 11:35:53,control,14,0.0,0.0,0,11,6,2
110031,2024-01-02 19:11:22,control,2,944.49,71.92,1,19,1,1
110032,2024-01-07 19:32:04,control,7,0.0,0.0,0,19,6,1
110033,2024-01-07 20:42:08,control,7,0.0,0.0,0,20,6,1
110034,2024-01-03 11:08:58,control,3,1309.61,102.6,1,11,2,1
110035,2024-01-14 10:12:00,control,14,0.0,0.0,0,10,6,2
110036,2024-01-05 17:24:49,control,5,0.0,0.0,0,17,4,1
110037,2024-01-09 08:10:32,control,9,0.0,0.0,0,8,1,2
110038,2024-01-13 20:56:34,control,13,1005.97,57.54,1,20,5,2
110039,2024-01-14 18:57:50,control,14,543.51,58.19,1,18,6,2
110040,2024-01-12 18:13:04,control,12,515.74,39.41,1,18,4,2
110041,2024-01-08 11:46:40,control,8,362.34,50.6,1,11,0,2
110042,2024-01-13 07:22:55,control,13,650.83,73.46,1,7,5,2
110043,2024-01-07 13:11:06,control,7,701.38,97.16,1,13,6,1
110044,2024-01-09 19:31:03,control,9,0.0,0.0,0,19,1,2
110045,2024-01-05 12:37:23,control,5,864.3,102.51,1,12,4,1
110046,2024-01-09 21:21:45,control,9,464.34,31.62,1,21,1,2
110047,2024-01-05 13:37:08,control,5,852.06,121.38,1,13,4,1
110048,2024-01-09 12:41:26,control,9,676.73,120.71,1,12,1,2
110049,2024-01-08 12:15:14,control,8,0.0,0.0,0,12,0,2
110050,2024-01-10 18:58:24,control,10,0.0,0.0,0,18,2,2
110051,2024-01-10 19:06:09,control,10,1020.49,68.03,1,19,2,2
110052,2024-01-05 12:13:39,control,5,938.85,98.05,1,12,4,1
110053,2024-01-07 17:32:19,control,7,0.0,0.0,0,17,6,1
110054,2024-01-09 06:54:46,control,9,542.2,26.96,1,6,1,2
110055,2024-01-14 14:14:15,control,14,0.0,0.0,0,14,6,2
110056,2024-01-01 08:34:43,control,1,400.69,29.52,1,8,0,1
110057,2024-01-02 12:59:38,control,2,480.53,34.9,1,12,1,1
110058,2024-01-14 13:01:10,control,14,774.16,92.36,1,13,6,2
110059,2024-01-12 21:41:00,control,12,0.0,0.0,0,21,4,2
110060,2024-01-07 18:03:01,control,7,0.0,0.0,0,18,6,1
110061,2024-01-10 12:34:11,control,10,0.0,0.0,0,12,2,2
110062,2024-01-01 15:35:54,control,1,642.41,70.46,1,15,0,1
110063,2024-01-11 22:33:42,control,11,0.0,0.0,0,22,3,2
110064,2024-01-08 08:19:52,control,8,521.12,72.05,1,8,0,2
110065,2024-01-05 07:47:57,control,5,813.8,82.8,1,7,4,1
